Flow Duration;Total Fwd Packets;Packet Length Mean;Flow Bytes/s;Fwd Packet Length Max;Label
1244,779736;1;559;0,449075433;525;0
574,721607;1;1294;2,251524881;1240;0
560,726519;1;1294;2,307720348;1240;0
2893,568301;1;1514;0,523229398;1460;0
105035;26;538,5568007;937731,8061;1514;1
564,547319;1;1294;2,292101927;1240;0
601,061998;1;1292;2,149528671;1238;0
707,158028;1;1292;1,827031508;1238;0
197937;21;192,332884;1569428,723;1511,880233;1
642,256959;1;1294;2,014769914;1240;0
799760,76;98;1245,56;62941277,63;1427,02;1
54,404518;1;1514;27,82857064;0;0
550,623762;1;1292;2,346429789;1238;0
985399,76;97;952,38;89991337,52;823,24;1
644786,06;93;1159,39;28089524,16;123,95;1
55053;18;890,171419;1029185,261;1359,655925;1
33028;23;499,9794451;700230,7073;1472,906046;1
2895,646202;1;1514;0,522853931;1460;0
587180;8;1412,63;3904911,67;793,19;1
220499;21;549,7382955;1033122,557;1034,183488;1
331520,95;93;1362,22;69737492,51;1002,7;1
21686;24;379,5894199;1208151,106;1514;1
303037;15;422,7989555;1309412,146;1350,14281;1
285,052929;1;1292;4,532491562;1238;0
51,407293;1;1514;29,45107362;0;0
228,018925;1;1292;5,666196323;1238;0
51,743664;1;1514;29,25962048;0;0
50,039172;1;74;1,478841387;0;0
31518;28;567,9467045;1165492,003;1514;1
2895,812906;1;1514;0,522823832;1460;0
924,758771;1;1292;1,397121108;1238;0
208235;18;415,2172007;701029,851;1352,536987;1
850961,85;23;170,21;8846908,66;1264,68;1
362,025313;1;1292;3,568811213;1238;0
2569,891819;1;127;0,049418423;93;0
212747,13;92;338,6;20190579,43;510,08;1
2582,217332;1;179;0,069320269;145;0
50,340915;1;1514;30,07493944;0;0
2891,432142;1;1514;0,523615954;1460;0
578080,34;58;1007,72;74368032,18;1045,4;1
2897,049683;1;213;0,073523075;159;0
112761;21;509,7813599;508679,9266;1514;1
2822,651238;1;1514;0,536375156;0;0
90768,06;25;1082,71;31361719,98;427,26;1
671,909309;1;1292;1,92287855;1238;0
560,089403;1;1294;2,310345439;1240;0
166933;22;477,1697565;828678,0513;1514;1
2914,282658;1;1514;0,519510349;1460;0
523,475878;1;1292;2,468117542;1238;0
1042,569708;1;1292;1,239245672;1238;0
944,953021;1;1292;1,367263737;1238;0
439,569388;1;1294;2,943790065;1240;0
285345,28;23;1436,97;26833383,15;1339,42;1
2082,436406;1;1068;0,512860799;1034;0
2888,665302;1;1514;0,524117487;1460;0
20346;17;344,9261976;1381258,29;1478,897574;0
52,329469;1;1514;28,93207212;0;0
496,62699;1;99;0,199344783;0;0
2822,648286;1;1514;0,536375717;0;0
435524,15;96;665,24;63994433;135,94;1
294,559818;1;74;0,251222316;0;0
2130,470237;1;1052;0,493787701;1018;0
2429,603336;1;1133;0,466331266;1099;0
784510,41;75;235,87;63703928,59;227,38;1
2396,979243;1;196;0,081769586;162;0
54,767307;1;1514;27,64422893;0;0
43894;13;882,4698435;950458,6883;1514;0
2948,667932;1;31754;10,76893049;0;0
852769,82;69;831,17;88690551,56;1418,98;1
27607;16;64;1134380,341;1472,416871;1
770,092787;1;1292;1,677719906;1238;0
2388,155278;1;177;0,074115784;143;0
67713;22;240,6136329;971331,5947;1514;1
712,48332;1;1292;1,813375783;1238;0
2822,734088;1;1514;0,536359413;0;0
18617,19;28;1327,21;19052545,68;954,96;1
90649;18;561,239485;1004921,293;1441,734791;1
2893,363448;1;1514;0,523266443;1460;0
878457,27;17;655,77;69985662,56;964,1;1
1660,280846;1;1294;0,779386212;0;0
599124,62;57;1395,42;20394072,7;610,52;1
424,841311;1;1292;3,04113551;1238;0
56,252889;1;1514;26,91417277;0;0
628,698245;1;1292;2,055039931;1238;0
2221,065836;1;1178;0,530375994;1144;0
2858,555565;1;66;0,023088584;0;0
580,660152;1;1294;2,228498018;1240;0
52,99494;1;1514;28,56876471;0;0
52,875306;1;1514;28,63340349;0;0
512803;76;628,92;22086981,62;567,23;1
2891,771964;1;1514;0,523554422;0;0
2906,254829;1;1514;0,520945371;1460;0
1866,311824;1;78;0,041793659;0;0
92,743465;1;942;10,15704977;888;0
63621;21;296,6175197;1909353,512;1514;1
1015,121942;1;1292;1,272753494;1238;0
2666,090423;1;1154;0,432843534;1120;0
1;2;632;1264000000;632;1
757769,47;96;792,81;9831091,91;295,48;1
157340;15;327,0242638;851984,3521;1514;1
51,58854;1;1514;29,3476026;0;0
884017,91;17;1041,78;71711630,77;84,77;1
54,913121;1;1514;27,5708236;0;0
2907,405933;1;1514;0,520739117;1460;0
969,449692;1;1292;1,332714848;1238;0
59748;19;761,217374;854948,2808;1463,951751;1
84440;21;709,0515828;549296,5558;1514;1
14588;15;680,8868701;1262551,96;838,9922807;1
50,237326;1;1514;30,13695374;0;0
19307,84;22;739,23;1167356,32;1339,69;1
441,861109;1;164;0,371157353;0;0
625,790906;1;1294;2,067783321;1240;0
51,697661;1;1514;29,28565706;0;0
2736,838281;1;127;0,046403911;93;0
2822,683871;1;1514;0,536368955;0;0
294,518159;1;152;0,516097208;0;0
50,721091;1;66;1,301233814;0;0
660,880085;1;1294;1,957995145;1240;0
54,846724;1;1514;27,60420062;0;0
49,811846;1;1514;30,39437586;0;0
2916,581071;1;97;0,033258119;43;0
390898,81;17;447,08;44783147,5;540,82;1
120,072384;1;399;3,322995541;345;0
52,06781;1;1514;29,07746592;0;0
511931,39;35;942,34;62894611,31;644,52;1
594,993443;1;110;0,184875987;56;0
228075,1;4;592,61;97554331,27;647,44;1
1;2;421;842000000;421;1
574,50303;1;1292;2,248900233;1238;0
61550;22;403,5810644;1628921,618;1514;0
406,180325;1;1292;3,180853225;1238;0
550,592724;1;1292;2,346562062;1238;0
51670;14;538,7718843;2231885,535;1514;1
1237,989265;1;60;0,048465687;0;0
808933,49;83;961,37;81155764,56;1058,18;1
700128,86;86;164;58914839,94;956,6;1
50,141236;1;1514;30,1947078;0;0
2897,836233;1;1514;0,522458786;1460;0
361729,49;58;1186,65;39769981,5;1130,67;1
2276,875307;1;114;0,050068618;80;0
620,813878;1;1294;2,084360617;1240;0
2946,720942;1;74;0,02511266;0;0
49,959048;1;1514;30,30482025;0;0
1323,53774;1;74;0,055910759;0;0
496,936588;1;1514;3,046666383;0;0
303470,82;64;800,2;74184900,92;157,4;1
606518,26;45;771,66;79151562,37;1208,18;1
2822,804455;1;1514;0,536346043;0;0
49,58075;1;54;1,089132353;0;0
68,433378;1;1292;18,87967566;1238;0
2937,137644;1;1292;0,439884049;1238;0
54,475436;1;1514;27,79234245;0;0
2516,572928;1;1225;0,486773098;1191;0
650,989156;1;101;0,155148513;47;0
685990,96;39;1444,56;49600939,98;468,83;1
1972,736363;1;169;0,085667808;135;0
1;2;653;1306000000;653;1
795,860578;1;1292;1,62339992;1238;0
1954,886792;1;1068;0,546323196;1034;0
395,228701;1;173;0,437721246;0;0
602,997892;1;1294;2,14594448;1240;0
836880,65;35;593,52;18797522,03;632,33;1
624,86114;1;1294;2,070860092;1240;0
1443,554028;1;1514;1,04880037;0;0
54,468437;1;1514;27,79591366;0;0
2895,45468;1;1514;0,522888516;1460;0
17537;22;641,3727266;707708,7263;1191,677911;1
39732;16;515,2765979;789215,9605;1364,847149;1
49,881827;1;66;1,323127132;0;0
218,329983;1;1288;5,89932714;1234;0
2822,72127;1;1514;0,536361849;0;0
118,526191;1;1514;12,77354798;0;0
566,282616;1;1466;2,588813352;0;0
283,02527;1;95;0,335659073;41;0
165056,47;5;1414,49;82385531,6;755,33;1
2430,215423;1;171;0,070364132;137;0
2127,083437;1;127;0,059706167;93;0
81,726225;1;1466;17,93793831;0;0
17945;17;391,396173;1771479,667;1438,747573;1
36202;24;861,721862;961202,5373;1514;1
77790,24;99;295,56;93509906,3;93,32;1
50,280058;1;1514;30,11134096;0;0
2943,014165;1;74;0,025144289;0;0
2050,311395;1;1236;0,602835258;1202;0
2421,945661;1;1194;0,492992068;1160;0
2912,237191;1;1262;0,433343824;1208;0
225460;26;256,55227;811008,1263;1514;1
2338,482514;1;127;0,054308723;93;0
2893,467519;1;1514;0,523247622;1460;0
59198;23;448,7658649;1126497,607;1514;1
2406,07731;1;129;0,053614237;95;0
2887,763875;1;1514;0,524281093;1460;0
976,115431;1;1292;1,323613947;1238;0
2893,219011;1;1514;0,523292566;0;0
478,609565;1;97;0,202670416;43;0
565,287167;1;1292;2,285563999;1238;0
50,373739;1;1514;30,05534233;0;0
2881,604651;1;1514;0,525401706;1460;0
2073,836288;1;1163;0,560796436;1129;0
2504,811585;1;1223;0,488260277;1189;0
271615,17;38;1070,99;33720763,47;164,49;1
310017,45;77;272,72;86828034,85;437,52;1
285,135638;1;1292;4,531176827;1238;0
49,747534;1;66;1,326698901;0;0
2893,428897;1;1514;0,523254607;1460;0
104,757557;1;1292;12,333239;1238;0
53,661718;1;1514;28,21378122;0;0
514,260021;1;1292;2,512347732;1238;0
810,878333;1;1292;1,593333976;1238;0
628,667978;1;1292;2,05513887;1238;0
724468,25;36;836,1;27587371,43;110,7;1
2208,496959;1;1197;0,541997576;1163;0
30938;24;676,8676624;1306279,918;1277,210651;0
678,677779;1;105;0,154712594;0;0
403596,76;18;1241,72;43643923,23;1446,31;1
2895,306081;1;1514;0,522915352;1460;0
2024,915452;1;135;0,06666945;101;0
901230,11;64;1368,23;52959013,43;1132,67;1
2628,935606;1;186;0,070751067;152;0
630,54681;1;1294;2,05218705;1240;0
2879,456868;1;1514;0,525793602;0;0
654,364602;1;1294;1,977490827;1240;0
150666,47;56;895,16;25230533,1;1265,56;1
2248,746507;1;1130;0,50250217;1096;0
1;2;614;1228000000;614;1
2895,572832;1;1514;0,522867179;1460;0
2008,598531;1;1056;0,525739705;1022;0
403016,08;88;1416,73;87756123,82;1080,42;1
2894,919826;1;1514;0,522985122;1460;0
2487,882526;1;1230;0,494396334;1196;0
2823,431675;1;1514;0,536226895;0;0
727,769217;1;1292;1,775288056;1238;0
565,58515;1;1294;2,287895992;1240;0
1063,966766;1;1292;1,214323642;1238;0
709681,35;16;972,14;65779430,14;411,5;1
2893,584691;1;1514;0,523226434;1460;0
560,082024;1;1294;2,310375878;1240;0
460,208679;1;1292;2,807422059;1238;0
2426,231791;1;480;0,197837652;446;0
625,742678;1;1294;2,067942692;1240;0
53,053884;1;1514;28,5370242;0;0
2888,15643;1;95;0,032892955;41;0
2884,332551;1;74;0,025655849;0;0
78904,85;36;885,6;3410286,94;146,23;1
50,829666;1;1514;29,78575484;0;0
794867,49;45;1302,61;769347,9;385,24;1
2891,345693;1;1514;0,52363161;1460;0
2016,186966;1;1203;0,596670854;1169;0
2099,12963;1;1274;0,606918211;1240;0
565,975554;1;1294;2,286317825;1240;0
51,30804;1;54;1,05246661;0;0
2814,039771;1;1514;0,538016561;0;0
435,161948;1;1466;3,368860727;0;0
53,998804;1;1514;28,0376575;0;0
825,083811;1;1292;1,565901526;1238;0
2478,580117;1;1242;0,501093344;1208;0
2000,561965;1;1082;0,540848031;1048;0
2937,206844;1;1292;0,439873686;1238;0
2895,8204;1;1514;0,522822479;1460;0
572419,95;82;1357,97;14763378,28;342,94;1
479353,98;36;884,45;62711586,6;141,39;1
591563,85;70;1210,38;28396932,21;1497,92;1
2944,21004;1;74;0,025134076;0;0
2815,826506;1;1514;0,537675171;0;0
778347,54;34;92,36;90543755,58;109,16;1
579,751315;1;1294;2,231991484;1240;0
1;2;1173;2346000000;1173;1
663,526852;1;1294;1,950184825;1240;0
559,238339;1;1294;2,313861385;1240;0
55,226971;1;1514;27,41414105;0;0
2894,58681;1;1514;0,523045291;1460;0
2810,555979;1;1514;0,538683453;0;0
2893,41135;1;1514;0,52325778;1460;0
51,357483;1;1514;29,47963728;0;0
2991,254062;1;125;0,041788493;71;0
561,092318;1;1294;2,306215851;1240;0
651,955543;1;1294;1,984797908;1240;0
2079,81876;1;174;0,083661136;140;0
157994;28;218,3821506;170142,2275;1352,277339;1
139726;25;454,1750746;1279429,789;1422,441159;1
627,366717;1;1294;2,062589492;1240;0
9953;15;598,2346116;1353711,417;1133,766021;1
154,535668;1;1292;8,360529374;1238;0
40184;14;375,0605267;365572,9251;1388,501586;1
2895,147977;1;1514;0,522943909;1460;0
625,03794;1;1294;2,070274323;1240;0
51,668033;1;1514;29,30245033;0;0
50,751611;1;66;1,300451304;0;0
2946,808386;1;74;0,025111914;0;0
147958;16;418,884363;605086,5818;765,1717576;1
82,828034;1;1466;17,69932125;0;0
55,266865;1;1514;27,39435234;0;0
661815,29;99;1241,82;33752106,37;1453,76;1
560,343374;1;1294;2,309298294;1240;0
625,950834;1;110;0,175732652;56;0
334,610525;1;1292;3,86120549;1238;0
59038;15;945,6945788;461758,247;1258,013272;1
52,394333;1;1514;28,89625432;0;0
639,821699;1;74;0,115657221;0;0
96879,72;96;438,7;97679782,66;965,9;1
487,857696;1;1292;2,648313244;1238;0
2894,642049;1;1514;0,523035309;1460;0
911174,05;15;378,05;38856988,82;1166,55;1
50,730468;1;1514;29,8439977;0;0
2227,793108;1;1203;0,539996284;1169;0
991387,84;2;407,71;80235092,99;516,59;1
2081,475647;1;189;0,090800966;155;0
2938,786499;1;74;0,025180461;0;0
367,502876;1;1308;3,55915581;0;0
724735,96;94;353,94;49013989,62;342,53;1
51,2963;1;1514;29,51479874;0;0
50,461062;1;1514;30,00333148;0;0
1042,54548;1;96;0,092082314;42;0
211758,32;54;1482,39;22346042,83;943,93;1
478,614623;1;1292;2,699457842;1238;0
2894,57829;1;1514;0,52304683;1460;0
2936,967804;1;1292;0,439909487;1238;0
2894,575717;1;111;0,038347589;57;0
2556,864544;1;1185;0,463458263;1151;0
243331;16;632,1262246;81830,12523;1514;1
54,134691;1;1514;27,96727836;0;0
2895,811621;1;1514;0,522824064;1460;0
2949,855432;1;74;0,025085975;0;0
54,201099;1;1514;27,93301243;0;0
560948,23;34;314,73;30467356,35;993,25;1
651,927184;1;1294;1,984884247;1240;0
650,947622;1;1294;1,98787115;1240;0
2286,488182;1;1211;0,529633177;1177;0
939494,19;61;1278,83;53255245,01;782,21;1
141438,55;75;734,25;54426365,86;1230,32;1
56,121292;1;1514;26,97728294;0;0
924861,12;63;1247,44;67544379,58;197,94;1
2437,755672;1;187;0,076709903;153;0
428,965886;1;74;0,17250789;0;0
2366,020405;1;1170;0,49450123;1136;0
51,694171;1;1514;29,2876342;0;0
220,339143;1;54;0,245076744;0;0
2894,801498;1;1514;0,5230065;1460;0
64,793356;1;1292;19,9403158;1238;0
315750,81;61;719,97;26703106,47;569,79;1
918273,58;57;963,11;53694740,75;986,43;1
2890,279917;1;1514;0,523824696;0;0
1660,686891;1;1294;0,779195649;0;0
495,820016;1;42;0,084708157;0;0
2855,890762;1;1514;0,530132321;0;0
97,685061;1;1292;13,22617782;1238;0
478,605734;1;1292;2,699507978;1238;0
626264,33;86;1371,1;163755,39;399,86;1
52,430141;1;1514;28,87651916;0;0
651400,07;91;100,62;3284972,86;222,49;1
8797;20;268,2429071;1263147,627;1514;1
696,90469;1;471;0,675845644;417;0
16823;26;662,8847943;819441,767;1083,324527;1
2937,915951;1;1292;0,439767516;1238;0
2195,935712;1;101;0,04599406;67;0
329028,99;31;214,72;58655419,48;168,43;1
122300,7;45;251,79;43596701,81;389,98;1
428,963265;1;148;0,345017888;0;0
55,951588;1;1514;27,0591064;0;0
54,226112;1;1514;27,92012771;0;0
325239,72;49;942,95;21303271,4;223,6;1
51,924216;1;1514;29,1578783;0;0
592,615341;1;1292;2,180166304;1238;0
1445,473871;1;74;0,051194284;0;0
741076,84;63;1030,83;38634824,23;540,09;1
55,385736;1;1514;27,33555753;0;0
50,042818;1;1514;30,254091;0;0
234,528734;1;1292;5,508919834;1238;0
241065,44;8;1344,35;83515420,57;585,4;1
166,321174;1;176;1,058193582;0;0
168,040023;1;1292;7,688644462;1238;0
751440,44;93;548,88;57173816,54;1271,6;1
105600,45;17;399,53;42407607,63;1225,68;1
55,958208;1;1514;27,05590524;0;0
63641;24;371,9748789;1020045,501;1279,646642;1
2478,239731;1;1262;0,509232414;1228;0
478983;24;601,1830776;985495,3736;1137,676775;1
1676,655807;1;1294;0,771774382;0;0
140,273237;1;1292;9,21059511;1238;0
2539,685238;1;1126;0,443362029;1092;0
48;2;401;16708333,33;401;1
617459,45;62;1120,42;71825379,07;1102,21;1
2915,861921;1;1514;0,519228976;1460;0
38048;17;682,8426002;1533762,604;1514;1
512,230763;1;1294;2,526205162;1240;0
56,253118;1;1514;26,9140632;0;0
54,907689;1;1514;27,57355117;0;0
565,918384;1;101;0,178470965;47;0
2269,156262;1;190;0,083731563;156;0
603679,04;72;310,97;17722518,42;949,59;1
71646;20;765,732281;495941,8401;1449,061735;1
625,794753;1;104;0,166188673;50;0
438684,22;66;232,51;83612697,67;66,36;1
565,280401;1;1292;2,285591355;1238;0
51,2963;1;1514;29,51479874;0;0
2601,194225;1;1196;0,459788811;1162;0
1664,289078;1;1294;0,777509158;0;0
705,145754;1;543;0,770053561;509;0
2895,068504;1;1514;0,522958264;1460;0
49,932597;1;1514;30,32087375;0;0
292617,7;75;203,65;6534848,21;347,89;1
286,142678;1;1514;5,291066699;0;0
54,743452;1;1514;27,65627517;0;0
724,52718;1;1292;1,783231925;1238;0
397,430695;1;1292;3,250881256;1238;0
523,490405;1;1292;2,468049052;1238;0
417,223434;1;148;0,354726;0;0
2029,493393;1;127;0,062577193;93;0
518999,61;7;1474,1;25936852,13;368,39;1
53,849732;1;1514;28,11527403;0;0
49,61595;1;1514;30,51438035;0;0
1466,118377;1;74;0,050473414;0;0
241082,45;44;1201,39;38788591,4;947,55;1
2402,395999;1;192;0,079920213;158;0
2063,529199;1;86;0,041676173;52;0
696449,78;87;715,93;80095938,01;387,45;1
90062;26;627,1703089;1025130,783;1398,961153;1
1079,28899;1;1292;1,197084387;1238;0
2822,721946;1;1514;0,536361721;0;0
645,770751;1;97;0,150208104;43;0
92,818118;1;718;7,735558614;664;0
843200,39;59;497,72;5897002,7;1269,89;1
106773,14;77;73,62;50880007,42;191,49;1
2888,533997;1;1514;0,524141312;1460;0
2891,431957;1;1514;0,523615988;1460;0
2944,399251;1;74;0,025132461;0;0
27311;14;746,5271944;777158,5501;1087,131155;1
589,230628;1;96;0,162924321;42;0
831,148267;1;1292;1,554475958;1238;0
146,36933;1;1292;8,826985757;1238;0
2069,368295;1;1145;0,55330895;1111;0
2949,837421;1;74;0,025086128;0;0
2401,449962;1;1097;0,456807353;1063;0
17980;22;433,5644337;1062176,825;1514;1
751038,89;64;1295,17;45531019,9;983,42;1
552,02681;1;1466;2,655668114;0;0
2478,743097;1;1098;0,442966438;1064;0
2914,278658;1;1514;0,519511062;1460;0
51,761956;1;1514;29,24928051;0;0
21256;13;579,1222098;390191,1667;1514;0
177250,27;31;186,28;84719673,12;323,38;1
56,377831;1;1514;26,85452679;0;0
84121;18;622,2686858;792207,1623;1025,401518;1
638986,77;2;282,78;66389091,84;938,87;1
222,426603;1;1292;5,808657673;1238;0
2894,750626;1;1514;0,523015691;1460;0
557,092625;1;1294;2,32277352;1240;0
355562,92;50;878,35;59634080,7;151,61;1
51,186531;1;1514;29,57809292;0;0
51,689568;1;1514;29,29024229;0;0
2947,64505;1;74;0,025104787;0;0
835291,04;42;1113,86;52779491,18;80,11;1
953,166821;1;1292;1,355481507;1238;0
74243,14;90;618,9;31122243,1;1061,36;1
2937,13365;1;1292;0,439884647;1238;0
2822,721508;1;1514;0,536361804;0;0
588,868299;1;110;0,186798984;56;0
890749,75;86;649,59;3748211,3;1386,52;1
548419,83;5;1163,83;23336110,54;749,32;1
2611,802056;1;158;0,06049463;124;0
281,159879;1;1292;4,595250218;1238;0
560,195356;1;1294;2,30990847;1240;0
1320,916791;1;74;0,056021697;0;0
172995,48;85;225,06;42495934,24;475,97;1
847,114998;1;1292;1,525176631;1238;0
51,866391;1;1514;29,19038594;0;0
2894,536883;1;1514;0,523054313;1460;0
302242,47;90;720,66;98540315,48;702,96;1
984881,07;8;599,15;10901728,47;718,8;1
561,132104;1;238;0,424142547;184;0
460,201033;1;1292;2,807468703;1238;0
592882,17;84;415,84;51279925,8;695,58;1
917066,41;90;640,93;9084257,17;756,76;1
697016,89;88;481,2;56931162,76;935,47;1
123242,46;52;232,52;69122800,68;905,65;1
192,703469;1;159;0,825101904;0;0
55,889233;1;1514;27,08929595;0;0
650,977875;1;1294;1,987778767;1240;0
1036,333351;1;1292;1,246703098;1238;0
442,740837;1;1294;2,922703055;1240;0
127078;15;336,1983767;1256464,458;1514;1
2894,824785;1;1514;0,523002293;1460;0
2894,520245;1;1514;0,523057319;1460;0
1;2;561;1122000000;561;1
1036,333604;1;1292;1,246702793;1238;0
51,046752;1;1514;29,65908527;0;0
456022,67;39;1055,79;8137726,64;310,82;1
2468,728655;1;1179;0,477573749;1145;0
40713;19;604,113356;1126142,918;1514;1
2876,477879;1;99;0,034417091;45;0
2886,818106;1;1514;0,524452856;1460;0
2938,876178;1;74;0,025179693;0;0
222,472169;1;1292;5,807467963;1238;0
222,462138;1;1292;5,807729827;1238;0
67,310372;1;1292;19,1946641;1238;0
2899,570938;1;86;0,029659561;0;0
448790,61;63;1415,2;94085869,1;504,43;1
52,351832;1;66;1,260700843;0;0
579,212293;1;1294;2,234068602;1240;0
2893,456214;1;1514;0,523249667;1460;0
76,358302;1;1292;16,92022936;1238;0
832430,62;97;1284,88;71163761,22;907,09;1
55,916261;1;1514;27,07620191;0;0
83,669355;1;1294;15,46563834;1240;0
831544,91;56;404,32;44286002,84;1244,52;1
2151,51555;1;174;0,080873224;140;0
93,140805;1;97;1,041433977;43;0
721532,84;53;926,99;42055554,44;928,81;1
810,88021;1;1292;1,593330288;1238;0
12914;19;573,048055;1394190,848;1474,352099;1
51,315485;1;1514;29,50376422;0;0
2890,271039;1;1514;0,523826305;1460;0
49;2;463;18897959,18;463;1
649084,75;36;337,26;69963336,39;1333,16;1
1970,133451;1;127;0,064462638;93;0
2182,925962;1;1174;0,537810269;1140;0
84,212052;1;1292;15,34222186;1238;0
53,15178;1;1514;28,48446414;0;0
2688,65119;1;1142;0,424748292;1108;0
323,573361;1;1292;3,992912124;1238;0
498909,14;43;378,19;62925559,47;287,29;1
49,543161;1;66;1,332171733;0;0
2602,578647;1;1237;0,475297836;1203;0
53,664591;1;54;1,00625008;0;0
561,000773;1;814;1,45097839;760;0
72984;18;538,2598757;1455385,352;1283,357223;1
51,020672;1;66;1,293593285;0;0
50,021661;1;74;1,479359082;0;0
881331,52;35;622,81;37290035,66;791,54;1
2893,387966;1;1514;0,523262009;1460;0
93703;21;393,6748824;989423,5134;1514;1
24438;14;459,6347069;1409560,853;1309,110027;1
2937,00905;1;101;0,034388726;47;0
944,862126;1;589;0,623371372;535;0
2464,134861;1;1057;0,428953795;1023;0
194192;21;400,934571;1389635,966;1193,650508;1
104485;24;501,0941156;1147695,492;1308,867296;1
44869;18;493,2620657;1100301,593;1514;1
2886,840684;1;1397;0,483920019;1343;0
2895,859545;1;1514;0,522815411;1460;0
334744,82;36;398,41;55685103,23;237,91;1
54,918808;1;1514;27,56796856;0;0
2895,230898;1;1514;0,522928931;1460;0
2735,699919;1;1054;0,385276175;1020;0
52,319936;1;1514;28,93734371;0;0
2461,335564;1;168;0,068255626;134;0
18495;17;525,2642546;1290307,217;1514;0
647318,72;6;301,69;29035004,2;1476,51;1
2291,293972;1;1195;0,521539363;1161;0
2494,671856;1;1207;0,483831169;1173;0
29195;24;488,6794721;1003687,596;1514;1
1699,12568;1;930;0,547340324;0;0
1658,275105;1;1294;0,780328906;0;0
54,994384;1;1514;27,5300833;0;0
56,345601;1;1514;26,86988773;0;0
146,371899;1;1292;8,826830833;1238;0
2893,411492;1;1514;0,523257754;1460;0
697295,34;19;1356,62;38780073,68;1342,61;1
2895,345594;1;1514;0,522908216;1460;0
2285,972069;1;1149;0,502630813;1115;0
2244,495838;1;192;0,085542596;158;0
287350,22;24;728,59;76787137,24;866,35;1
689722,3;42;447,72;44071384,93;1214,42;1
2947,809899;1;74;0,025103383;0;0
2209,607786;1;1069;0,483796268;1035;0
2891,723486;1;1514;0,523563199;0;0
2878,28119;1;101;0,035090387;47;0
48;2;614;25583333,33;614;1
2609,974569;1;1223;0,468586941;1189;0
52,740894;1;1514;28,70637671;0;0
959049,44;72;831,51;42221202,99;68,43;1
408,299457;1;156;0,382072513;0;0
111,778128;1;1292;11,55861179;1238;0
2723,374664;1;185;0,067930426;151;0
2203,753919;1;1072;0,486442697;1038;0
1;2;1027;2054000000;1027;1
724632,58;82;873,7;64375353,12;907,25;1
2670,471915;1;1105;0,413784542;1071;0
2895,092504;1;1514;0,522953929;1460;0
625,357041;1;1294;2,069217924;1240;0
52,454889;1;1514;28,86289534;0;0
518,362428;1;926;1,786394901;0;0
1992,421448;1;1208;0,606297428;1174;0
10374;16;340,0771572;1388528,449;1514;1
50,725798;1;1514;29,84674524;0;0
2910,649156;1;1514;0,520158878;1460;0
1463,522858;1;54;0,036897271;0;0
2944,080398;1;74;0,025135183;0;0
76,38924;1;1292;16,91337658;1238;0
23458;20;540,0572883;945857,2488;1489,258597;1
2606,510668;1;1081;0,414730702;1047;0
53,609505;1;1514;28,24126005;0;0
2056,278553;1;146;0,071002054;112;0
50,217642;1;54;1,075319286;0;0
88777;20;314,8536552;1022275,602;1514;1
93806,81;14;1374,63;35392619,54;1288,47;1
51,083386;1;1514;29,63781552;0;0
1029,731859;1;1292;1,254695567;1238;0
778,083766;1;1292;1,660489596;1238;0
49,813395;1;1514;30,39343071;0;0
207589,57;55;1084,57;32101577,89;667,17;1
435,716516;1;62;0,142294353;0;0
386,507489;1;178;0,460534413;0;0
49,909683;1;54;1,081954356;0;0
2368,884557;1;158;0,066698058;124;0
31696,45;86;1136,96;3461784,97;583,71;1
2893,345068;1;1514;0,523269767;1460;0
2029,981948;1;1130;0,556655196;1096;0
2895,711945;1;1514;0,52284206;1460;0
491316,44;57;528,79;1123123,43;388,29;1
2564,799919;1;479;0,186759207;445;0
2895,594716;1;1514;0,522863228;1460;0
52,034927;1;1514;29,09584116;0;0
885108,62;74;389,47;90590883,53;305,19;1
980468,45;25;1262,09;72520318,9;663,86;1
102947;24;592,2919408;1198095,73;1268,311337;1
753,749157;1;1292;1,714098101;1238;0
505,174397;1;1292;2,557532617;1238;0
2878,454741;1;1514;0,525976656;1460;0
179782,86;70;311,16;75265421,07;92,36;1
2520,988464;1;1019;0,40420653;985;0
110488,27;1;457,58;9915038,29;238,01;1
618534,14;8;1042,9;16976174,13;239,51;1
2894,520245;1;1514;0,523057319;1460;0
54,546931;1;1514;27,75591485;0;0
55,42307;1;1514;27,31714379;0;0
53,124587;1;1514;28,49904455;0;0
460,209976;1;1292;2,807414147;1238;0
49,634188;1;1514;30,50316789;0;0
119,886323;1;1466;12,22825049;0;0
81,726424;1;1466;17,93789463;0;0
1998,736987;1;1173;0,586870612;1139;0
68,713252;1;1292;18,80277739;1238;0
193,864573;1;1466;7,561979839;0;0
2722,049994;1;1169;0,429455742;1135;0
183814,72;49;1160,45;27914696,13;965,05;1
714549,2;88;1424,61;61128047,03;664,96;1
501204,88;6;1055,57;81267028,83;1492,19;1
307,19665;1;1294;4,212285504;0;0
2898,12756;1;1514;0,522406267;1460;0
16923;18;266,0277787;128761,7296;1397,434183;1
628129,32;24;404,87;74805062,81;525,5;1
623,912901;1;1294;2,074007439;1240;0
2947,471269;1;74;0,025106267;0;0
750333,99;34;176,3;23824015,79;1131,14;1
2887,759477;1;60;0,020777354;0;0
378652,74;65;1327,98;99803503,53;966,95;1
2202,952683;1;1121;0,508862495;1087;0
287110,18;71;729,2;55636834,3;1136,46;1
469,226412;1;103;0,219510235;49;0
2368,053158;1;166;0,070099778;132;0
